,edit_history_tweet_ids,id,text,withheld
1567,['1596664943176486914'],1596664943176486914,"Tucker Carlson: These are lunatic policies https://t.co/7e5wXPuduu
YOU must get LOCAL GOP to ballot harvest where legal! @GOPChairwoman @gop #Trump2024
#MAGA #2A #gas #gasprice #gasprices #oil #economy #recession #vote #USA #guns #4chan #pedopeter #PedoHitler #PedoHitlerBiden",
1568,['1596663911872618497'],1596663911872618497,"Crypto recession indicator ... Miami nightclubs.

#Crypto #FTX #SBF_FTX #SBF #inflation #recession #USA #Europe #Assange #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldcupQatar2022 #السعوديه_بولندا #كأس_العالم_قطر2022 #Messi𓃵 #Russia #Ukraine️ #Russian #Kherson #Iran #SaudiArabia https://t.co/ocTHoa4J5I",
1569,['1596662140760621057'],1596662140760621057,"@RT_com Western sanctions rattle #Putin. #Russians warned of deep #economic #recession.

https://t.co/6PNIO5RHF5",
1570,['1596661253984112640'],1596661253984112640,"https://t.co/POVvkxBTGN if you want to make some extra money before Christmas, need a strategy that works whether the market is up or down, etc. join the course! You should make the course back on your first trade. #stockmarket #marketcrash #recession #OptionsTrading #stocks",
1571,['1596660639795417089'],1596660639795417089,"It’s bad enough the #Bidenflation has done serious designed damage, are 1 wk away from a national🚆strike, an IRS army eager to audit transactions over $600 — while the recession will hit in approx 8 weeks + huge oil + gas increases.

#BidenDestroysAmerica #recession 
#FossilFuel https://t.co/THFxF7nlgq https://t.co/CBc3cDcFL3",
1572,['1596659318975213568'],1596659318975213568,"Western sanctions take toll on #Putin's mental health. #Russians warned about a years-long period of #economic #recession.

https://t.co/6PNIO68KH5",
1573,['1596658595709718529'],1596658595709718529,#BidensEconomy #Recession https://t.co/wP8WMwPHd0,
1574,['1596657189753479168'],1596657189753479168,A global #recession is coming and why Australia won't be as lucky this time - Hans Lee | Livewire #cryptocrash #bitcoincrash  https://t.co/NLWkvOwD5X,
1575,['1596656004913324032'],1596656004913324032,"#recession ... #Fed Pushing on a String edition

UST #Bonds #YieldCurve #inversion 📉 https://t.co/IaTQfytZ5K",
1576,['1596654375891775488'],1596654375891775488,"Fed's Economists Flag #Recession Risk, Warn Rate Hikes May Tank Economy #cryptocrash #BitcoinCrash 

https://t.co/12nFNcVU5u",
1577,['1596652796044247041'],1596652796044247041,Gas at the pump has been declining sharply in Canada. Recession or Deflation? #Stocks #investing #inflation #recession,
1578,['1596650510324727808'],1596650510324727808,"#stocks #economy #inflation #recession 
 https://t.co/O2GqtXLAyl",
1579,['1596649742100201473'],1596649742100201473,#trading #traders #investing #experience #elitetraders #forex #fx #commodities #indices #equities #globaleconomics #fundamentals #recession #marketcrash $GBP $EUR,
1580,['1596647433521737728'],1596647433521737728,"The RAS #expert noted that the actual #crisis began in the second quarter of 2022 when the #Russian #economy entered a #recession. Back then, the Russian #government quickly implemented an anti-#crisis #policy, which also slowed the #economic decline, according to the #expert.",
1581,['1596643484097716224'],1596643484097716224,"With the cost of living crisis, which would you rather have for FREE? 

#recession #inflation #depreciation #stagflation #crisis #Brexit",
1582,['1596639483482591233'],1596639483482591233,"World Premiere Video ! https://t.co/l8926BQ26d #fbi #inflation #recession    #biden #trans #truth #news #politics #trump #groomer 
 #truth #trump #biden #conservative #news #politics #jan6",
1583,['1596636270796513280'],1596636270796513280,"@saxena_puru @rob_anderson314 I'm gonna out on a limb and guess that you think a #recession is coming.

Question remains @saxena_puru: Are you getting hammered short why you wait for the #recession to begin? 
Just curious how you've been doing the last few weeks while calling for #recession daily.",
1584,['1596629737354723328'],1596629737354723328,"#ThisWeekinMoney 

@ChartsByRoss  Stock Markets #GoldMiners #Oil USD  CAD 

@TheTrendLetter #Dow #Recession Oil Currencies

#WolfRichter #Inflation #HousingBubbles Cryptos Autos 

@RecycLiCo #BatteryRecycling $AMY $AMY.V $AMYZF

https://t.co/3DcTcY3RMM https://t.co/EFzFSnxeB1",
1585,['1596629356784521217'],1596629356784521217,"Shining a positive light on the #recession: https://t.co/qDGHuNz4sX
#construction #FieldReports",
1586,['1596624510626967552'],1596624510626967552,When the likes of the #IMF and #WorldBank are worried about a global #recession it probably means it is too late to avoid one. A lesson learned during the #GFC.,
1587,['1596622637757005824'],1596622637757005824,"a positive relationship between #unemployment and #entrepreneurship is due to the fact that people who lose their job often start #businesses but it happens only in higher performing regions
#recession is not inevitable but economic #slowdown is
https://t.co/pli4yMqPol https://t.co/j3FcWBCyHu",
1588,['1596621397543227393'],1596621397543227393,"""Fed officials see smaller rate hikes coming ‘soon,’ minutes show"", per CNBC. Extrapolating the 2Y Treasury yield and its 600-day EMA, a U.S. #RECESSION in 2H2023 is likely. This is an opinion. https://t.co/DCBjQQzydR",
1589,['1596619449129324544'],1596619449129324544,"#recession ... #GFC2 US #Housing Bubble 2.0 edition

#RealEstate #RMBS #Mortgages 📉 https://t.co/T9NmFJiVM1 https://t.co/4InEAdQYLT",
1590,['1596618254398545921'],1596618254398545921,#recession ... #StockMarket Bubble edition https://t.co/bY6tp8IGW1,
1591,['1596617476183580673'],1596617476183580673,"#recession ... #GFC2 US #Corporate #Debt Bubble edition

$HYG $HYGH $JNK 📉 https://t.co/eImfmmNiGt",
1592,['1596614948301733889'],1596614948301733889,"The days of having oversized companies &amp; the end of easy credit are being felt by #layoffs across the country. As we go into 2023 the damages from the real #recession won't' be felt for another six to eight months, according to Lior Gantz. https://t.co/BTqHOcsi5U https://t.co/YJuN9ZAuaL",
1593,['1596609705455284227'],1596609705455284227,"#recession ... Global $USD #Liquidity Squeeze edition

Who'll buy all those US Treasury #Bonds? 🤔 https://t.co/qxcjYhR6UI",
1594,['1596609236875739136'],1596609236875739136,"Book Review...

The Modern Survival Manual: Surviving the Economic Collapse https://t.co/XRR9NXntiy Wrote this several years ago. I still highly recommend this book.

#ccot #tcot #gop #maga #money #recession",
1595,['1596607400446156800'],1596607400446156800,"Im #Michael #HermaN #Purcell
#GenPeiPei © #Consultants
#HonorEthicsaboveProfit
#GlobalTrustforThePeople ©
https://t.co/rTkhrtDiGz
#7GlobalFactors © 
2Mrw #applied to #China
Two #Biggest #EcoNomies 
#USA #ChiNa
=#RecessioN
#pushing #US into #GlobalRecessioN https://t.co/KH0epmF9Nr",
1596,['1596607227078803456'],1596607227078803456,"Opinion💭by J.G. Collins

This past summer, Sen. @EWarren berated @LHSummers for causing a #Recession with calls for higher rates.

Warren outed herself as one of several progressives willing to accept higher #Inflation if it means low unemployment. https://t.co/FqirdJKP77",
1597,['1596606215278448641'],1596606215278448641,"Biden regime's DHS did NOTHING when Antifa literally BURNED DOWN A CHURCH and set multiple pregnancy resource centers on fire.
GOP MUST BALLOT HARVEST WHERE LEGAL!
#MAGA #2A #gas #gasprices #oil #economy #recession #vote #USA #guns #4chan #pedopeter #PedoHitler #PedoHitlerBiden https://t.co/KmxrlP88Ry",
1598,['1596603834054254592'],1596603834054254592,"#recession ... #GFC2 Europe #Energy edition

#ONGT #NatGas #LNG #EnergyCrisis https://t.co/6GQD3YIM1Q",
1599,['1596602739324092416'],1596602739324092416,"#recession ... #Crypto Bubble edition

#Bitcoin #BitcoinCrash #Ethereum #ETH #cryptocurrencies #cryptocrash https://t.co/4V0Xpa6jEV https://t.co/qmIMhk04fX",
1600,['1596599084269199361'],1596599084269199361,"Black Friday deals, holiday shopping—inflation has changed it all : NPR #recession bring on the #bankruptcies  and excess #inventory #blackfriday   https://t.co/1NuO8Qa2rO",
1601,['1596598167310565381'],1596598167310565381,"Ouch!  Michigan had the highest percentage of small business owners unable to make rent this month at 51%  #bidenflation #Whitmer #recession
https://t.co/5Kp9BoRUgP",
1602,['1596597382824591360'],1596597382824591360,"What I learned from the Great Financial Crisis. 

1. Cut unnecessary expenses 
2. Have an emergency fund 
3. Diversify 
4. Play the long game

#money #finance #investing #recession #personalfinance #wealth https://t.co/FqZfI24Qvj",
1603,['1596595158488752128'],1596595158488752128,"Im #Michael #HermaN #Purcell
#GenPeiPei © #Consultants
#HonorEthicsaboveProfit
#GlobalTrustforThePeople ©
https://t.co/rTkhrtl9sr
#7GlobalFactors © #USA
6 #Factors &amp; #SuBs #push #USA to 7. #RecessioN
#Evolves into #GlobalRecessioN https://t.co/zPm4LpvztR",
1604,['1596594340771794944'],1596594340771794944,"However, there is no escaping the widespread wealth destruction resulting from their actions. In fact, apart from the #USD the only thing going up at the moment is the probability of a global #recession. (4/6) https://t.co/YvJMlSg1bH",
1605,['1596594116657569793'],1596594116657569793,"6 Tips To Create A More Frugal Monthly Budget https://t.co/eNXzsXsOWa

#Budget #Budgets #Budgeting #Frugal #SaveMoney #Thrift #Savings #Finances #PersonalFinance #Money #SavingsTips #FrugalLiving #Savings #Saving #Inflation #Thrifting #Bills #Recession https://t.co/pLHynZ6EdS",
1606,['1596592611422134272'],1596592611422134272,"Reported: Black Friday Disappoints: Thin Crowds and 'Desolate' Stores...

#blackfriday #shopping #business #retail #economy #recession #money #fiancial #news 

...more https://t.co/iVeEiHAiGF
 https://t.co/H0GW5QdQoN",
1607,['1596591916300513281'],1596591916300513281,"🔥Alerte !
Regardez bien tout le monde cette vidéo sur la #recession et l'hécatombe économique qui s'annonce en 2023 ‼️👇👇
Ce à quoi on s'y attendait vu l' #inflation et la Crise Énergétique majeure.. https://t.co/mq1htsdNuZ",
1608,['1596589928896696320'],1596589928896696320,"Update:26 Nov:France:Paris:Manif des Lycéens:
📽️Bleu Ciel Ganaa YT:#Precarité #VieChere #etudiants #EducationEnCrise #recession #Students #estudiantes : https://t.co/fPqYl69ugO",
1609,['1596589048008564736'],1596589048008564736,"西安，國營安居大食堂。大陸多地國營食堂、供銷社死灰復燃。
#recession #disaster https://t.co/bWQy38VXmK",
1610,['1596588815078273024'],1596588815078273024,#recession ... Global $USD #Liquidity Squeeze edition https://t.co/kcEWKB91fr,
1611,['1596588608290705409'],1596588608290705409,How to Fund Your Budding Small Business During a Recession: https://t.co/8iZVH6H75D #recession #business @entrepreneur #smallbiz #smallbusiness #entrepreneur https://t.co/BIyxnBs61q,
1612,['1596588565726744579'],1596588565726744579,"上海房價崩塌，跳樓價大甩賣！扛不住了，上海富人集體跑路，徹底完蛋！
#recession #disaster https://t.co/SnC5QUqKrs",
1613,['1596585769564766208'],1596585769564766208,"#recession ... #Fed Pushing on a String edition

Peak to trough #inversion of the #Eurodollar #Futures curve (the largest and most liquid futures market in the world) is now 190 basis points! 📉 https://t.co/UW3S2C0rHy",
1614,['1596585660370288640'],1596585660370288640,"क्या अमेरिका Recession की तरफ जा रहा है???? 

अभी FED के Chairperson Powell शाहब ने बताया की US  मे मंदी आने की संभावना दिख रही है, महंगाई को नियंत्रण मे करने की कोशीश में  

https://t.co/y2viiCPlRb

#inflation #useconomy #usa #recession #fed #chairmen #powell #india #dhanshastra",
1615,['1596584476762832897'],1596584476762832897,"@Liathetrader #recession assuming a recession is coming in 2023, thoughts on where to best store long-term capital while the elevator goes down? high yield bond funds? money markets? hedging with futures?",
1616,['1596583804679897091'],1596583804679897091,"&gt; On the downside, a sharp &amp; protracted #recession could then push the #10YUST recouple to fundamentals at 3.00% &amp; then rally to 2.00-2.50% with #RiskOff &amp; a flight to safety. On the upside, the @federalreserve's terminal rate needs to be above #forwards due to tight labor market",
1617,['1596582427979571200'],1596582427979571200,"Analyst: these three tech stocks will do well in 2023.
#nvidia #apple #techstocks #amazon #recession #stockmarketnews #cnbc #squawkbox #investing #danielflax #inflation #ratehikes 
@neubergerberman
https://t.co/jMhwpmhiS3 https://t.co/uJ5xUdiwME",
1618,['1596581212297908230'],1596581212297908230,"#recession ... #StockMarket Bubble edition

The biggest scams are only exposed at the end of the biggest bubbles (Enron/WorldCom/Tyco, Madoff/Stanford, and now FTX and who knows what else!). https://t.co/EomPHKIuf0",
1619,['1596580410758144001'],1596580410758144001,"Restaurant Owners, are you ready? 
The first area that people start cutting back on when they feel economic pressure is dining out. #Recession",
1620,['1596579723748212736'],1596579723748212736,"Interest rates going up in 2022, the federal reserves complacency on inflation, and the fallout from PPP loan forgiveness is going to lead us into a recession. #Inflation #recession #FederalReserve https://t.co/COBNMB1gcP https://t.co/RXf8KZPHbV",
1621,['1596578211474857991'],1596578211474857991,"Where are we?

#StockMarket #cycles #recession https://t.co/gvi8JwqjjV",
1622,['1596577067478368256'],1596577067478368256,"When Will Monetary Policy Finally Score?

https://t.co/sqnVWoXJZr

#FOMC #FedMinutes #FederalReserve #MonetaryPolicy #QT #Tightening #Powell #InterestRates #recession #inflation #stockmarket #stocks #investing #investorrelations",
1623,['1596568418748354560'],1596568418748354560,"#America #Global #economy #inflation #CPI #recession #GoldmanSachs #Bitcoin #BTC #cryptocurrency #Crypto #blockchaintechnology #blockchain #technology #industry #DeFi #education #news #CryptoNews #CryptocurrencyNews 🧠🗞 #teamworkmakesthedreamwork 😊
https://t.co/KzRjPxHpbH",
1624,['1596567273178730496'],1596567273178730496,Here is my Robinhood account from the past year. #thanks_joe #recession https://t.co/nwLxIhadLt,
1625,['1596564936066740224'],1596564936066740224,"If legal in Georgia, GOP, go BALLOT HARVEST before the Dems!
#MAGA #2A #gas #gasprice #gasprices #oil #economy #recession #vote #USA #guns #4chan #pedopeter #PedoHitler #PedoHitlerBiden https://t.co/yrIuwxnRIl",
1626,['1596564265674379266'],1596564265674379266,"@Belinda71555585 #America was flying high when the #2020Election was stolen from #Trump. #Inflation was low, #Recession wasn't a concern, #foodsupply wasn't a discussion, #gasprices were the lowest ever, #jobs were plenty, the #border was almost secure &amp; the #world was at peace.
...&amp; now-chaos.",
1627,['1596563444303794176'],1596563444303794176,"@ACTBrigitte @grantsrightshoe We've GOT to get GOP to ballot harvest where legal!
#MAGA #2A #gas #gasprice #gasprices #oil #economy #recession #vote #USA #guns #4chan #pedopeter #PedoHitler #PedoHitlerBiden",
1628,['1596563251747508224'],1596563251747508224,"Jim Jordan or DONALD TRUMP for Speaker!
#MAGA #2A #gas #gasprice #gasprices #oil #economy #recession #vote #USA #guns #4chan #pedopeter #PedoHitler #PedoHitlerBiden https://t.co/bV3hmN7vPz",
1629,['1596560912780906496'],1596560912780906496,"Im #Michael #HermaN #Purcell
#GenPeiPei © #Consultants
#HonorEthicsaboveProfit
#GlobalTrustforThePeople ©
https://t.co/rTkhrtl9sr
#7GlobalFactors © 
Applied 2 #USA
6 #Factors &amp; #SuBs #push #USA 2 #RecessioN
#Evolves into #GlobalRecessioN https://t.co/Er5ltKrSY8",
1630,['1596559762992529408'],1596559762992529408,"By the time Franklin Delano #Roosevelt took office as President in March 1933, there were at least 15 million #unemployed in the United States. Perhaps a quarter of the country was out of work. #recession READ - THE PROBLEM CANNOT BE THE SOLUTION: https://t.co/e50JEsQ42U https://t.co/UcpWEzGsl8",
