"edit_history_tweet_ids","id","text"
[1598094707397394400],1598094707397394400,"@townhallcom @elonmusk She’s mad that leftist propaganda just took a huge hit 👍🏻"
[1598094706705313800],1598094706705313800,"@rickinabox1 @HistoryInPics @elonmusk I am only suggesting that any info from any space endeavor would be under very tight control of the US federal government."
[1598094705874858000],1598094705874858000,"@elonmusk Did you ask why they stopped airdrop in china?"
[1598094705442508800],1598094705442508800,"@Alyssa_Milano @elonmusk It doesn't take much to illustrate just how out of touch you are with reality."
[1598094705363136500],1598094705363136500,"@elonmusk Good thanks 👍"
[1598094704843030500],1598094704843030500,"@RogueElf70 @ThierryBreton @elonmusk Ok. https://t.co/guOT6ej5aj"
[1598094704654311400],1598094704654311400,"@muskQu0tes @elonmusk I disagree.  Shall Not Be Infringed. So if we do this are we also going to do the same for those running for public office?"
[1598094703995809800],1598094703995809800,"""@elonmusk Please always go with bodyguards wherever you go, we need you!"""
[1598094703701811200],1598094703701811200,"@vivekagnihotri @elonmusk You are worth mere ₹2"
[1598094702795886600],1598094702795886600,"@elonmusk I think it was because he saw the huge push against it from the general public"
[1598094702620061700],1598094702620061700,"@elonmusk That de-escalated quickly 🙃"
[1598094702053847000],1598094702053847000,"@SpiroAgnewGhost Good. I hope that the EU kicks @elonmusk in the nuts hard"
[1598094701730881500],1598094701730881500,"@elonmusk  bro do you love doge coin?"
[1598094701231747000],1598094701231747000,"@elonmusk Elon gets shit done. 💯"
[1598094700845863000],1598094700845863000,"@blazinhippiegrl @elonmusk 😂"
[1598094700535509000],1598094700535509000,"@MightyMouseMe @thelittleidiot @elonmusk @CNN @Twitter I'm not seeing the love common sense logic or compassion. I'm seeing bitter whiney hateful libs upset that free speech for all is now the standard on twitter"
[1598094698505449500],1598094698505449500,"@FoxNews If @elonmusk is a \"\"....\" trailer park simpleton\" I am packing up and moving next door to him. It has to be a step up from being a deplorable 🤷‍♂️🤣🤣 and probably a better view of the squirming of the haters of free apeech"
[1598094698379608000],1598094698379608000,"@elonmusk Do you believe him? He knows that if you developed a cell phone it would crush Apple. He is not your friend. He is a competing businessman. I would not trust him. Have a Plan B."
[1598094698295349200],1598094698295349200,"@LelloucheNico @BrosnanHoban @elonmusk Blackberry was around first and Hiwawei has more global market share than apple and Microsoft well they didn't do well."
[1598094697117155300],1598094697117155300,"""@OppositeOfElon @elonmusk @jhall I will likely never see the inside of his office. .. but if I ever did and he heard what I have to say, I truly believe he would listen with full curiosity."""
[1598094696479395800],1598094696479395800,"""@FinancialTimes @elonmusk  if we are to have free speech, should it not be world wide? why let the eu's one world government dictate a USA based firm?"""
[1598094695770755000],1598094695770755000,"@elonmusk He's scared. Damage control. He's in bed with the mafia which is China. Anti trust risk here and Europe. He did the same thing playing nice with you."
[1598094695317766100],1598094695317766100,"@elonmusk Yo I need that iPhone with a Tesla battery in it you feel me? \n\nCOLLAB."
[1598094695174791200],1598094695174791200,"@elonmusk Name and shame the unelected EU bureaucrats trying to silence freedom of speech on twitter!"
[1598094694860615700],1598094694860615700,"""@BradMossEsq @elonmusk I've seen quirky things lately.\nI guess it's how they link threads, but some all parts of a thread show up on my TL &amp; with others, I have to click 'thread' to get to other tweets.\nBut, I do think it goes back to the most severe case of micromanaging ever."""
[1598094694478532600],1598094694478532600,"@MattWallace888 @elonmusk @neuralink Using Neuralink to try and fix paralysis would ne like trying to fix a broken leg by jumping off buildings"
[1598094694449574000],1598094694449574000,"@Troy_IRL @elonmusk Well considering the liberal leftists started this BS rumor and instead of it going any farther Elon settled it the right way.. All you liberals are just whining Elon bought Twitter and is bring back FREE SPEECH with liberals hate..."
[1598094694072094700],1598094694072094700,"@EvasTeslaSPlaid @elonmusk Only if the journey is Elon Musk learning what free speech actually means.\n\nBecause every time he says it now he sounds like a stupid clown."
[1598094694004666400],1598094694004666400,"@elonmusk I still have questions 🤔 why would Tim Cook be going to DC?"
[1598094693509697500],1598094693509697500,"""@elonmusk The art of restraining power, Bravo, congrats to all."""
[1598094693191291000],1598094693191291000,"@teslaownersSV @elonmusk $8\n$tsla $twtr https://t.co/pDsiZkqg8v"
[1598094692918653000],1598094692918653000,"@Troy_IRL @elonmusk Bwahaha nice spin attempt."
[1598094691831992300],1598094691831992300,"""@elonmusk So, musk lied about “funding secured” for Tesla, musk lied to regulators about the safety of self driving cars, musk lied to try and get out of the twitter deal after commuting and musk lied about Apple cutting him@out. Great track record... real trustworthy.. I have few others"""
[1598094690985070600],1598094690985070600,"@elonmusk Ratio"
[1598094690905370600],1598094690905370600,"@elonmusk bro"
[1598094690808918000],1598094690808918000,"""@elonmusk So you're saying you lied again just to rile up your fanboys &amp; girls &amp; end in the it was true?\n\nI find that hard to believe! You're so honest &amp; trust worthy. smh\n\nImagine this is who your CEO is, a complete fraud.\nYou can't trust a thing he says https://t.co/3AkOji83Ah"""
[1598094689768734700],1598094689768734700,"@BillyM2k @elonmusk Maybe should get them to take you on a tour of Apples manufacturing facilities in China... before you \"love them\""
[1598094689135042600],1598094689135042600,"@elonmusk That great news"
[1598094689068277800],1598094689068277800,"""@CNMCcompany let's invest?!  IN the best of Brazil!\n   City Curitiba - State Paraná, let's guarantee your property in Brazil, in the best city, with the best quality of life in Brazil!!! \nhttps://t.co/p8MCM2JcRl\n\n@POTUS @SecBlinken @CNN @UOL @Ukraine @YourAnonP @NASA @elonmusk @EmbJapao @NAT"""
[1598094689013760000],1598094689013760000,"@Joscampanaha @elonmusk What do you think about Elon's comments about Apple banning twitter? Join our heated Twitter discussion here https://t.co/WWLC4Lpgp8 https://t.co/sERXMykEWY"
[1598094688820826000],1598094688820826000,"@elonmusk Yay happy ending and new beginnings 👍🏽👍🏽"
[1598094688430325800],1598094688430325800,"""@MatthunnMatt @DoodleandPoodle @jhall @elonmusk Beyond basic functions the fed gov should have no involvement. Standardizing road signs, maintaining common currency, etc. If CA wants to teach gender fluidity in prek, let them. If AL want to only allow men to vote, that’s the decision of the state"""
[1598094688002506800],1598094688002506800,"@jbjk216 @elonmusk @neuralink Omg this is real👏.https://t.co/1yqD1zc9Kk"
[1598094687885488000],1598094687885488000,"""@elonmusk LOL that was already apparent, you wet diaper."""
[1598094686711087000],1598094686711087000,"@elonmusk 👏🏻✨"
[1598094686660743200],1598094686660743200,"@jhall @elonmusk Corporations are complicit. They get huge payouts from government to go along. It will implode."
[1598094686631362600],1598094686631362600,"@danipetroski @wagner_rt @SkyNews @BBCNews @itvnews @exercitooficial @elonmusk spread it to the world!!\n@nbcnews @cbstv @cbsnews @abc7ny @abcnews @foxnews @foxnewspolitics @FOXTV @nytimes @BBCWorld @euronewspt\n@RTPNoticias @dwnews @SkyNews @France24_en @rtppt @AJEnglish @rtve @elmundoes \n@ReutersLatam @ActualidadRT @el_pais @dw_espanol @BBCLondonNews"
[1598094686312222700],1598094686312222700,"""@ray4tesla @elonmusk Um.....people, ya think????  🙄"""
[1598094686295851000],1598094686295851000,"@Supergoodpixel @Troy_IRL @elonmusk Ukraine flag pronoun democrat land.\n\nA magical place where money grows on trees and cars are powered by unicorn farts."
[1598094684655583200],1598094684655583200,"""Hey #fartknuckle aka ⁦@elonmusk⁩ I’d love it if you answered this question, but I suspect you won’t. #coward  https://t.co/Za9DL2CbP8"""
[1598094684475502600],1598094684475502600,"@cjmo0re @elonmusk https://t.co/xd5thXk4ky"
[1598094683431133200],1598094683431133200,"@juliaioffe @Engdish @elonmusk This is so on-brand."
[1598094683174903800],1598094683174903800,"""@elonmusk Let’s be honest, Tim crapped his pants when he saw how many Americans were pissed at Apple."""
[1598094682818752500],1598094682818752500,"@bennyjohnson @elonmusk Anyone else running out of popcorn?"
[1598094681996689400],1598094681996689400,"@fadequeen77 @musicphantom69 @CCuntamed @TheNewAnneFrank @safferguru @Lucktriple07 @DogeAccept @h_artsNcrafts @SpaceCrystalZ @PiaPanda96 @PryZmRuleZZ @tearsintherain1 @agent_x23 @xdianalandx @YeshuaisSavior @JessieR64351512 @SpadersNFTs @TeslaDarth @gucci369r @Manoj87187471 @Kawaiistanley1 @dogecoin @elonmusk @MichelleBezak @kennethray25 @dogedubowwow @Twitter @boringcompany @Tesla @neuralink @SpaceX https://t.co/p9Wf1zantn"
[1598094681690505200],1598094681690505200,"@elonmusk Not a real story. Just folks... https://t.co/NP3VC6P9fU"
[1598094681459822600],1598094681459822600,"@kristanovva @elonmusk hail apple"
[1598094680885203000],1598094680885203000,"@DogRightGirl @LivePDDave1 @elonmusk 💯\nIt'd be better if Tim came out with this on his own.  I'm not buying it."
[1598094680759357400],1598094680759357400,"""@SohailVibes @elonmusk @tim_cook Musk is not for freedom of speech. Look at how he prostrate in China. He doesn't give a damn about the freedom of speech, nor does he understand what it is. He is playing you.\n\nhttps://t.co/yfF0coiZ7e"""
[1598094679891128300],1598094679891128300,"""@elonmusk @GadgetCan2 Elon, please be careful &amp; be safe. Democrats are dirty and ruthless."""
[1598094677617807400],1598094677617807400,"@elonmusk So no new mobile from Tesla right😅"
[1598094677139685400],1598094677139685400,"@elonmusk Which One Are You ??? 💩💩 https://t.co/opCUoFcm4N"
[1598094676913160200],1598094676913160200,"""@elonmusk Everyone knows that CNN don’t have the balls to admit that they don’t protect free-speech. They only protect their bottom line. And they don’t do a very good job of that. Show on how stupid their content is. So yes Elon, that was funny. And I don’t need a sticker to show it."""
[1598094676795723800],1598094676795723800,"Is .@ElonMusk KILLING Twitter?! https://t.co/Y7f1FpPXHE"
[1598094676707672000],1598094676707672000,"""The mute selection should be removed for true free speech. @elonmusk it's not free speech if it can be muted. Muting is like telling someone to shut up. Blocking is more like walking away. Drop the mute, free the speech. If you don't like what they say walk away. https://t.co/5NJIiWRjzP"""
[1598094675503911000],1598094675503911000,"@elonmusk @jhall Finally"
[1598094674757288000],1598094674757288000,"""@elonmusk Hey @elonmusk if @tim_cook is bothering you again, just buy Apple. Easy."""
[1598094674367254500],1598094674367254500,"@Factschaser @Charlie20339537 @MonsterResource @rhensing @elonmusk @tim_cook Literally every company to ever exist goes through this there’s ups and downs my guy elon could cause major damage to apple if they were to take twitter off and on that facts not every major app is on apple maybe pull your inflated head outta your ass my guy"
[1598094674266566700],1598094674266566700,"@elonmusk And here’s how that convo went… https://t.co/4LrTK3ke6n"
[1598094673981341700],1598094673981341700,"@thelittleidiot @elonmusk @CNN @Twitter Who gives a fack moby dick now run along"
[1598094673935208400],1598094673935208400,"@elonmusk @tim_cook Wtf is actually happening. This can't be real."
[1598094673641635800],1598094673641635800,"@elonmusk Still gonna give him 30%?"
[1598094672299106300],1598094672299106300,"""@Junaid74407705 @NEWSMAX @Liz_Wheeler @elonmusk Just like Trump. Elon cares about Elon. He's also a liar, but at least he's actually rich. \nhttps://t.co/ti10bequtm"""
[1598094672206839800],1598094672206839800,"@elonmusk @tim_cook That water needs a fountain or something to prevent mosquitos from breeding."
[1598094671917424600],1598094671917424600,"""@illsavantx @MaheshB101 @elonmusk @RainyThorsday Mr Chizzle do you even know what GPS is?...GPS is ground based radar systems that completely relies on ground radar...for example the GPS in your phone is not connected to a satellite, it's receiving its position from the local WiFi phone mast on earth Not a satellite."""
[1598094671531880400],1598094671531880400,"@elonmusk Imagine that .... 🤔\nhttps://t.co/31Jwb01WCU?"
[1598094670311346200],1598094670311346200,"@thelittleidiot @elonmusk @CNN @Twitter Bye Felicia"
[1598094669799641000],1598094669799641000,""".@ElonMusk Tricks Hollywood Into BRUTAL Self Own After Self Own! Jim Carrey, Moby &amp; Alyssa Milano Now https://t.co/jyp9xszyxI"""
